Evaluation strategy,Neighbor strategy,Best Y,Num neighbors,Num. iterations,Step,Time
first_improvement_eval,create_exhaustive_neighbors,123936.65552492334,4,1000000,10,990.3048520088196
first_improvement_eval,create_exhaustive_neighbors,123936.65552492334,8,1000000,10,118.84366011619568
first_improvement_eval,create_exhaustive_neighbors,123936.65552492334,16,1000000,10,23.619729042053223
first_improvement_eval,create_exhaustive_neighbors,123936.65552492334,32,1000000,10,23.351526737213135
first_improvement_eval,create_exhaustive_neighbors,123936.65552492334,64,1000000,10,23.368244886398315
first_improvement_eval,create_exhaustive_neighbors,123565.98981688406,2,1000000,20,8.079012870788574
first_improvement_eval,create_exhaustive_neighbors,123565.98981688406,4,1000000,20,8.085023880004883
first_improvement_eval,create_exhaustive_neighbors,123565.98981688406,8,1000000,20,8.002288103103638
first_improvement_eval,create_exhaustive_neighbors,123565.98981688406,16,1000000,20,7.98524808883667
first_improvement_eval,create_exhaustive_neighbors,123565.98981688406,32,1000000,20,7.9945290088653564
first_improvement_eval,create_exhaustive_neighbors,123565.98981688406,64,1000000,20,7.989997148513794
first_improvement_eval,create_exhaustive_neighbors,122842.62919393052,2,1000000,40,1.3561210632324219
first_improvement_eval,create_exhaustive_neighbors,122842.62919393052,4,1000000,40,1.3794779777526855
first_improvement_eval,create_exhaustive_neighbors,122842.62919393052,8,1000000,40,1.363962173461914
first_improvement_eval,create_exhaustive_neighbors,122842.62919393052,16,1000000,40,1.3590657711029053
first_improvement_eval,create_exhaustive_neighbors,122842.62919393052,32,1000000,40,1.3612477779388428
first_improvement_eval,create_exhaustive_neighbors,122842.62919393052,64,1000000,40,1.3586738109588623
first_improvement_eval,create_exhaustive_neighbors,122111.5754327384,2,1000000,60,0.2977027893066406
first_improvement_eval,create_exhaustive_neighbors,122111.5754327384,4,1000000,60,0.29732608795166016
first_improvement_eval,create_exhaustive_neighbors,122111.5754327384,8,1000000,60,0.2971818447113037
first_improvement_eval,create_exhaustive_neighbors,122111.5754327384,16,1000000,60,0.29700613021850586
first_improvement_eval,create_exhaustive_neighbors,122111.5754327384,32,1000000,60,0.2969038486480713
first_improvement_eval,create_exhaustive_neighbors,122111.5754327384,64,1000000,60,0.2982809543609619
first_improvement_eval,create_exhaustive_neighbors,122867.82383660068,2,1000000,80,0.4378190040588379
first_improvement_eval,create_exhaustive_neighbors,122867.82383660068,4,1000000,80,0.43594813346862793
first_improvement_eval,create_exhaustive_neighbors,122867.82383660068,8,1000000,80,0.43481898307800293
first_improvement_eval,create_exhaustive_neighbors,122867.82383660068,16,1000000,80,0.4371678829193115
first_improvement_eval,create_exhaustive_neighbors,122867.82383660068,32,1000000,80,0.43657898902893066
first_improvement_eval,create_exhaustive_neighbors,122867.82383660068,64,1000000,80,0.43749570846557617
first_improvement_eval,create_exhaustive_neighbors,123484.78818080566,2,1000000,100,0.9499597549438477
first_improvement_eval,create_exhaustive_neighbors,123484.78818080566,4,1000000,100,0.9524149894714355
first_improvement_eval,create_exhaustive_neighbors,123484.78818080566,8,1000000,100,0.9518611431121826
first_improvement_eval,create_exhaustive_neighbors,123484.78818080566,16,1000000,100,0.9496231079101562
first_improvement_eval,create_exhaustive_neighbors,123484.78818080566,32,1000000,100,0.9486510753631592
first_improvement_eval,create_exhaustive_neighbors,123484.78818080566,64,1000000,100,0.948307991027832
first_improvement_eval,create_exhaustive_neighbors,123936.65552492334,2,10000000,10,23.3916757106781
first_improvement_eval,create_exhaustive_neighbors,123936.65552492334,4,10000000,10,23.46926784515381
first_improvement_eval,create_exhaustive_neighbors,123936.65552492334,8,10000000,10,23.341347694396973
first_improvement_eval,create_exhaustive_neighbors,123936.65552492334,16,10000000,10,23.36226511001587
first_improvement_eval,create_exhaustive_neighbors,123936.65552492334,32,10000000,10,23.490755081176758
first_improvement_eval,create_exhaustive_neighbors,123936.65552492334,64,10000000,10,23.358232975006104
first_improvement_eval,create_exhaustive_neighbors,123565.98981688406,2,10000000,20,7.994821786880493
first_improvement_eval,create_exhaustive_neighbors,123565.98981688406,4,10000000,20,8.009329795837402
first_improvement_eval,create_exhaustive_neighbors,123565.98981688406,8,10000000,20,8.024417877197266
first_improvement_eval,create_exhaustive_neighbors,123565.98981688406,16,10000000,20,8.012389898300171
first_improvement_eval,create_exhaustive_neighbors,123565.98981688406,32,10000000,20,7.995463132858276
first_improvement_eval,create_exhaustive_neighbors,123565.98981688406,64,10000000,20,7.993462800979614
first_improvement_eval,create_exhaustive_neighbors,122842.62919393052,2,10000000,40,1.3619859218597412
first_improvement_eval,create_exhaustive_neighbors,122842.62919393052,4,10000000,40,1.358811855316162
first_improvement_eval,create_exhaustive_neighbors,122842.62919393052,8,10000000,40,1.3582489490509033
first_improvement_eval,create_exhaustive_neighbors,122842.62919393052,16,10000000,40,1.3578450679779053
first_improvement_eval,create_exhaustive_neighbors,122842.62919393052,32,10000000,40,1.3679840564727783
first_improvement_eval,create_exhaustive_neighbors,122842.62919393052,64,10000000,40,1.3629391193389893
first_improvement_eval,create_exhaustive_neighbors,122111.5754327384,2,10000000,60,0.2971079349517822
first_improvement_eval,create_exhaustive_neighbors,122111.5754327384,4,10000000,60,0.2992439270019531
first_improvement_eval,create_exhaustive_neighbors,122111.5754327384,8,10000000,60,0.2981071472167969
first_improvement_eval,create_exhaustive_neighbors,122111.5754327384,16,10000000,60,0.2984461784362793
first_improvement_eval,create_exhaustive_neighbors,122111.5754327384,32,10000000,60,0.29709601402282715
first_improvement_eval,create_exhaustive_neighbors,122111.5754327384,64,10000000,60,0.29686689376831055
first_improvement_eval,create_exhaustive_neighbors,122867.82383660068,2,10000000,80,0.4351961612701416
first_improvement_eval,create_exhaustive_neighbors,122867.82383660068,4,10000000,80,0.4351692199707031
first_improvement_eval,create_exhaustive_neighbors,122867.82383660068,8,10000000,80,0.43582797050476074
first_improvement_eval,create_exhaustive_neighbors,122867.82383660068,16,10000000,80,0.4358048439025879
first_improvement_eval,create_exhaustive_neighbors,122867.82383660068,32,10000000,80,0.4349968433380127
first_improvement_eval,create_exhaustive_neighbors,122867.82383660068,64,10000000,80,0.43422389030456543
